Gene,Value,Count,Example
eye_color_saturation,"""eye_color_saturation"" 151 ""eye_color_saturation"" 131",1,common/dna_data/agot_dna_stormlands_ancestors.txt:31383 (Swann_32)
eye_color_saturation,"""eye_color_saturation"" 153 ""eye_color_saturation"" 118",1,common/dna_data/agot_dna_stormlands_ancestors.txt:35297 (Tarth_35)
eye_color_saturation,"""eye_color_saturation"" 147 ""eye_color_saturation"" 138",1,common/dna_data/agot_dna_stormlands_ancestors.txt:36471 (Toyne_16_A)
eye_color_saturation,"""eye_color_saturation"" 110 ""eye_color_saturation"" 113",1,common/dna_data/agot_dna_stormlands_ancestors.txt:38230 (Wensington_26)
eye_color_saturation,"""eye_color_saturation"" 134 ""eye_color_saturation"" 139",1,common/dna_data/agot_dna_three_daughters.txt:2061 (Camardoon_1)
eye_color_saturation,"""vanilla_eye_saturation"" 126 ""vanilla_eye_saturation"" 127",1,common/dna_data/agot_dna_three_daughters.txt:3432 (Erosenes_1)
eye_color_saturation,"""vanilla_eye_saturation"" 135 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_three_daughters.txt:3626 (Erosenes_29)
eye_color_saturation,"""eye_color_saturation"" 127 ""vanilla_eye_saturation"" 126",1,common/dna_data/agot_dna_three_daughters.txt:4016 (Erosenes_31)
eye_color_saturation,"""eye_color_saturation"" 119 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters.txt:4406 (Erosenes_33)
eye_color_saturation,"""eye_color_saturation"" 121 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters.txt:4601 (Erosenes_34)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 136",1,common/dna_data/agot_dna_three_daughters.txt:5186 (Haen_22)
eye_color_saturation,"""eye_color_saturation"" 155 ""eye_color_saturation"" 137",1,common/dna_data/agot_dna_three_daughters.txt:5381 (Haen_58)
eye_color_saturation,"""eye_color_saturation"" 128 ""eye_color_saturation"" 114",1,common/dna_data/agot_dna_three_daughters.txt:7917 (Naelor_24)
eye_color_saturation,"""eye_color_saturation"" 103 ""eye_color_saturation"" 172",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:894 (Adarys_53)
eye_color_saturation,"""eye_color_saturation"" 84 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:1090 (Adarys_54)
eye_color_saturation,"""eye_color_saturation"" 102 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:1286 (Adarys_55)
eye_color_saturation,"""eye_color_saturation"" 106 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:1481 (Adarys_56)
eye_color_saturation,"""eye_color_saturation"" 144 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3044 (Atuhoris_25)
eye_color_saturation,"""eye_color_saturation"" 134 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3433 (Atuhoris_4)
eye_color_saturation,"""eye_color_saturation"" 142 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:3627 (Atuhoris_5)
eye_color_saturation,"""eye_color_saturation"" 133 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:5579 (Atuhoris_82)
eye_color_saturation,"""eye_color_saturation"" 125 ""vanilla_eye_saturation"" 9",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:6359 (Bazanne_25)
eye_color_saturation,"""eye_color_saturation"" 153 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:8315 (Bazanne_76)
eye_color_saturation,"""vanilla_eye_saturation"" 103 ""vanilla_eye_saturation"" 103",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:13785 (Dagareon_77)
eye_color_saturation,"""vanilla_eye_saturation"" 127 ""eye_color_saturation"" 141",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18086 (Erosenes_2)
eye_color_saturation,"""eye_color_saturation"" 136 ""vanilla_eye_saturation"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18282 (Erosenes_22)
eye_color_saturation,"""eye_color_saturation"" 135 ""vanilla_eye_saturation"" 69",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18477 (Erosenes_23)
eye_color_saturation,"""eye_color_saturation"" 136 ""vanilla_eye_saturation"" 69",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:18868 (Erosenes_25)
eye_color_saturation,"""eye_color_saturation"" 141 ""vanilla_eye_saturation"" 69",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:19063 (Erosenes_3)
eye_color_saturation,"""vanilla_eye_saturation"" 117 ""vanilla_eye_saturation"" 117",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:25711 (Lohar_80)
eye_color_saturation,"""eye_color_saturation"" 132 ""eye_color_saturation"" 135",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:28248 (Mallar_2)
eye_color_saturation,"""eye_color_saturation"" 129 ""eye_color_saturation"" 99",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:32942 (Naelor_10)
eye_color_saturation,"""eye_color_saturation"" 111 ""eye_color_saturation"" 123",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:34698 (Naelor_6)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 132",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35282 (Naelor_69)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 106",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:35868 (Naelor_8)
eye_color_saturation,"""eye_color_saturation"" 128 ""eye_color_saturation"" 255",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:42114 (Rogare_1)
eye_color_saturation,"""vanilla_eye_saturation"" 67 ""vanilla_eye_saturation"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:42700 (Rogare_109)
eye_color_saturation,"""eye_color_saturation"" 136 ""eye_color_saturation"" 131",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:43873 (Rogare_18)
eye_color_saturation,"""eye_color_saturation"" 131 ""eye_color_saturation"" 136",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:44069 (Rogare_19)
eye_color_saturation,"""vanilla_eye_saturation"" 127 ""eye_color_saturation"" 113",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:45242 (Rogare_7)
eye_color_saturation,"""eye_color_saturation"" 117 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:45436 (Rogare_9)
eye_color_saturation,"""vanilla_eye_saturation"" 73 ""vanilla_eye_saturation"" 127",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:47194 (Sellos_15)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 81",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:54613 (Zokan_5)
eye_color_saturation,"""eye_color_saturation"" 110 ""eye_color_saturation"" 126",1,common/dna_data/agot_dna_three_daughters_ancestors.txt:58124 (Balgar_65)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 77",1,common/dna_data/agot_dna_vale.txt:1480 (Arryn_6)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 87",1,common/dna_data/agot_dna_vale.txt:1675 (Arryn_8)
eye_color_saturation,"""eye_color_saturation"" 107 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_vale.txt:2067 (Baelish_1)
eye_color_saturation,"""eye_color_saturation"" 103 ""eye_color_saturation"" 112",1,common/dna_data/agot_dna_vale.txt:2655 (Coldwater_1)
eye_color_saturation,"""eye_color_saturation"" 112 ""eye_color_saturation"" 135",1,common/dna_data/agot_dna_vale.txt:2851 (Coldwater_2)
eye_color_saturation,"""eye_color_saturation"" 82 ""eye_color_saturation"" 103",1,common/dna_data/agot_dna_vale.txt:3046 (Coldwater_3)
eye_color_saturation,"""eye_color_saturation"" 135 ""eye_color_saturation"" 103",1,common/dna_data/agot_dna_vale.txt:3242 (Coldwater_4)
eye_color_saturation,"""eye_color_saturation"" 103 ""eye_color_saturation"" 135",1,common/dna_data/agot_dna_vale.txt:3437 (Coldwater_5)
eye_color_saturation,"""eye_color_saturation"" 104 ""eye_color_saturation"" 68",1,common/dna_data/agot_dna_vale.txt:5981 (Elesham_1)
eye_color_saturation,"""eye_color_saturation"" 68 ""eye_color_saturation"" 122",1,common/dna_data/agot_dna_vale.txt:6372 (Elesham_3)
eye_color_saturation,"""eye_color_saturation"" 177 ""eye_color_saturation"" 177",1,common/dna_data/agot_dna_vale.txt:7742 (Hardyng_7)
eye_color_saturation,"""eye_color_saturation"" 181 ""eye_color_saturation"" 181",1,common/dna_data/agot_dna_vale.txt:14590 (Seldon_68)
eye_color_saturation,"""eye_color_saturation"" 86 ""eye_color_saturation"" 90",1,common/dna_data/agot_dna_vale.txt:15373 (Tollett_2)
eye_color_saturation,"""eye_color_saturation"" 90 ""eye_color_saturation"" 122",1,common/dna_data/agot_dna_vale.txt:15961 (Tollett_30)
eye_color_saturation,"""eye_color_saturation"" 90 ""eye_color_saturation"" 137",1,common/dna_data/agot_dna_vale.txt:16353 (Tollett_5)
eye_color_saturation,"""eye_color_saturation"" 122 ""eye_color_saturation"" 135",1,common/dna_data/agot_dna_vale_ancestors.txt:3830 (Arryn_39)
eye_color_saturation,"""eye_color_saturation"" 91 ""eye_color_saturation"" 107",1,common/dna_data/agot_dna_vale_ancestors.txt:5202 (Arryn_47)
eye_color_saturation,"""eye_color_saturation"" 123 ""eye_color_saturation"" 128",1,common/dna_data/agot_dna_vale_ancestors.txt:11273 (Arryn_97)
eye_color_saturation,"""eye_color_saturation"" 123 ""eye_color_saturation"" 118",1,common/dna_data/agot_dna_vale_ancestors.txt:11468 (Arryn_98)
eye_color_saturation,"""vanilla_eye_saturation"" 108 ""vanilla_eye_saturation"" 108",1,common/dna_data/agot_dna_vale_ancestors.txt:18122 (Elesham_16)
eye_color_saturation,"""vanilla_eye_saturation"" 129 ""vanilla_eye_saturation"" 129",1,common/dna_data/agot_dna_vale_ancestors.txt:19297 (Elesham_33)
eye_color_saturation,"""vanilla_eye_saturation"" 122 ""vanilla_eye_saturation"" 122",1,common/dna_data/agot_dna_vale_ancestors.txt:19885 (Elesham_40)
eye_color_saturation,"""vanilla_eye_saturation"" 134 ""vanilla_eye_saturation"" 134",1,common/dna_data/agot_dna_vale_ancestors.txt:20080 (Elesham_41)
eye_color_saturation,"""vanilla_eye_saturation"" 168 ""vanilla_eye_saturation"" 168",1,common/dna_data/agot_dna_vale_ancestors.txt:21059 (Elesham_7)
eye_color_saturation,"""vanilla_eye_saturation"" 83 ""vanilla_eye_saturation"" 83",1,common/dna_data/agot_dna_vale_ancestors.txt:21255 (Elesham_8)
eye_color_saturation,"""eye_color_saturation"" 140 ""eye_color_saturation"" 97",1,common/dna_data/agot_dna_vale_ancestors.txt:25561 (Hardyng_13)
eye_color_saturation,"""eye_color_saturation"" 96 ""eye_color_saturation"" 135",1,common/dna_data/agot_dna_vale_ancestors.txt:31432 (Morgryn_47)
eye_color_saturation,"""eye_color_saturation"" 236 ""eye_color_saturation"" 236",1,common/dna_data/agot_dna_vale_ancestors.txt:32215 (Redfort_21)
eye_color_saturation,"""eye_color_saturation"" 160 ""eye_color_saturation"" 0",1,common/dna_data/agot_dna_vanity_ancestors.txt:305 (Ashlyn_1)
eye_color_saturation,"""eye_color_saturation"" 120 ""eye_color_saturation"" 76",1,common/dna_data/agot_dna_vanity_ancestors.txt:2064 (Ashlyn_18)
eye_color_saturation,"""eye_color_saturation"" 107 ""eye_color_saturation"" 76",1,common/dna_data/agot_dna_vanity_ancestors.txt:2259 (Ashlyn_19)
eye_color_saturation,"""eye_color_saturation"" 126 ""eye_color_saturation"" 107",1,common/dna_data/agot_dna_vanity_ancestors.txt:2455 (Ashlyn_20)
eye_color_saturation,"""eye_color_saturation"" 82 ""eye_color_saturation"" 107",1,common/dna_data/agot_dna_vanity_ancestors.txt:2651 (Ashlyn_21)
eye_color_saturation,"""eye_color_saturation"" 103 ""eye_color_saturation"" 82",1,common/dna_data/agot_dna_vanity_ancestors.txt:3433 (Ashlyn_25)
eye_color_saturation,"""eye_color_saturation"" 100 ""eye_color_saturation"" 68",1,common/dna_data/agot_dna_vanity_ancestors.txt:3629 (Ashlyn_69)
eye_color_saturation,"""eye_color_saturation"" 100 ""eye_color_saturation"" 130",1,common/dna_data/agot_dna_vanity_ancestors.txt:4412 (Ashlyn_80)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 124",1,common/dna_data/agot_dna_vanity_ancestors.txt:4607 (Ashlyn_9)
eye_color_saturation,"""eye_color_saturation"" 82 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_vanity_ancestors.txt:4803 (Ashlyn_rs_20)
eye_color_saturation,"""eye_color_saturation"" 94 ""eye_color_saturation"" 98",1,common/dna_data/agot_dna_vanity_ancestors.txt:4998 (Ashlyn_rs_9)
eye_color_saturation,"""eye_color_saturation"" 119 ""eye_color_saturation"" 124",1,common/dna_data/agot_dna_westerlands.txt:4612 (Crakehall_10)
eye_color_saturation,"""eye_color_saturation"" 135 ""eye_color_saturation"" 140",1,common/dna_data/agot_dna_westerlands.txt:15546 (Lannister_5)
eye_color_saturation,"""eye_color_saturation"" 119 ""eye_color_saturation"" 126",1,common/dna_data/agot_dna_westerlands.txt:36659 (Vikary_4)
eye_color_saturation,"""eye_color_saturation"" 82 ""eye_color_saturation"" 70",1,common/dna_data/agot_dna_westerlands.txt:38419 (Westford_2)
eye_color_saturation,"""eye_color_saturation"" 93 ""eye_color_saturation"" 114",1,common/dna_data/agot_dna_westerlands_ancestors.txt:305 (Banefort_96)
eye_color_saturation,"""vanilla_eye_saturation"" 127 ""eye_color_saturation"" 129",1,common/dna_data/agot_dna_westerlands_ancestors.txt:2062 (Brax_37)
eye_color_saturation,"""eye_color_saturation"" 88 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_westerlands_ancestors.txt:9293 (Greenfield_12)
eye_color_saturation,"""eye_color_saturation"" 80 ""eye_color_saturation"" 169",1,common/dna_data/agot_dna_westerlands_ancestors.txt:11250 (Lannister_104)
eye_color_saturation,"""eye_color_saturation"" 85 ""eye_color_saturation"" 169",1,common/dna_data/agot_dna_westerlands_ancestors.txt:11446 (Lannister_105)
eye_color_saturation,"""eye_color_saturation"" 145 ""eye_color_saturation"" 169",1,common/dna_data/agot_dna_westerlands_ancestors.txt:11641 (Lannister_106)
eye_color_saturation,"""eye_color_saturation"" 127 ""eye_color_saturation"" 169",1,common/dna_data/agot_dna_westerlands_ancestors.txt:11836 (Lannister_107)
eye_color_saturation,"""eye_color_saturation"" 169 ""eye_color_saturation"" 124",1,common/dna_data/agot_dna_westerlands_ancestors.txt:12031 (Lannister_108)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 85",1,common/dna_data/agot_dna_westerlands_ancestors.txt:12618 (Lannister_111)
eye_color_saturation,"""eye_color_saturation"" 232 ""eye_color_saturation"" 232",1,common/dna_data/agot_dna_westerlands_ancestors.txt:13008 (Lannister_113)
eye_color_saturation,"""eye_color_saturation"" 176 ""eye_color_saturation"" 176",1,common/dna_data/agot_dna_westerlands_ancestors.txt:14183 (Lannister_119)
eye_color_saturation,"""eye_color_saturation"" 109 ""eye_color_saturation"" 123",1,common/dna_data/agot_dna_westerlands_ancestors.txt:17315 (Lannister_63)
eye_color_saturation,"""eye_color_saturation"" 102 ""eye_color_saturation"" 123",1,common/dna_data/agot_dna_westerlands_ancestors.txt:17511 (Lannister_64)
eye_color_saturation,"""eye_color_saturation"" 95 ""eye_color_saturation"" 109",1,common/dna_data/agot_dna_westerlands_ancestors.txt:17707 (Lannister_65)
eye_color_saturation,"""eye_color_saturation"" 116 ""eye_color_saturation"" 124",1,common/dna_data/agot_dna_westerlands_ancestors.txt:17903 (Lannister_66)
eye_color_saturation,"""eye_color_saturation"" 124 ""eye_color_saturation"" 116",1,common/dna_data/agot_dna_westerlands_ancestors.txt:18491 (Lannister_69)
eye_color_saturation,"""eye_color_saturation"" 104 ""eye_color_saturation"" 124",1,common/dna_data/agot_dna_westerlands_ancestors.txt:18687 (Lannister_70)
eye_color_saturation,"""eye_color_saturation"" 99 ""eye_color_saturation"" 126",1,common/dna_data/agot_dna_westerlands_ancestors.txt:18883 (Lannister_71)
eye_color_saturation,"""eye_color_saturation"" 111 ""eye_color_saturation"" 125",1,common/dna_data/agot_dna_westerlands_ancestors.txt:19667 (Lannister_75)
eye_color_saturation,"""eye_color_saturation"" 240 ""eye_color_saturation"" 240",1,common/dna_data/agot_dna_westerlands_ancestors.txt:21430 (Lannister_87)
eye_color_saturation,"""eye_color_saturation"" 230 ""eye_color_saturation"" 230",1,common/dna_data/agot_dna_westerlands_ancestors.txt:22018 (Lannister_90)
eye_color_saturation,"""eye_color_saturation"" 208 ""eye_color_saturation"" 208",1,common/dna_data/agot_dna_westerlands_ancestors.txt:22410 (Lannister_92)
eye_color_saturation,"""eye_color_saturation"" 198 ""eye_color_saturation"" 198",1,common/dna_data/agot_dna_westerlands_ancestors.txt:22995 (Lannister_95)
eye_color_saturation,"""eye_color_saturation"" 135 ""eye_color_saturation"" 130",1,common/dna_data/agot_dna_westerlands_ancestors.txt:25927 (Lanny_31)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 80",1,common/dna_data/agot_dna_westerlands_ancestors.txt:29643 (Lydden_35)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 6",1,common/dna_data/agot_dna_westerlands_ancestors.txt:30813 (Lydden_46)
eye_color_saturation,"""eye_color_saturation"" 123 ""eye_color_saturation"" 74",1,common/dna_data/agot_dna_westerlands_ancestors.txt:38245 (Reyne_19)
eye_color_saturation,"""eye_color_saturation"" 125 ""eye_color_saturation"" 160",1,common/dna_data/agot_dna_westerlands_ancestors.txt:42939 (Reyne_41)
eye_color_saturation,"""eye_color_saturation"" 130 ""eye_color_saturation"" 140",1,common/dna_data/agot_dna_westerlands_ancestors.txt:44306 (Reyne_48)
eye_color_saturation,"""eye_color_saturation"" 130 ""vanilla_eye_saturation"" 127",1,common/dna_data/agot_dna_westerlands_ancestors.txt:44502 (Reyne_49)
eye_color_saturation,"""eye_color_saturation"" 74 ""eye_color_saturation"" 127",1,common/dna_data/agot_dna_westerlands_ancestors.txt:51346 (Tarbeck_8)
gene_bs_eye_lower_lid_size,"""eye_lower_lid_size"" 0 ""eye_lower_lid_size"" 0",1116,common/dna_data/agot_dna_a_historical_heroes.txt:132 (Heroes_24)
gene_bs_eye_lower_lid_size,"""eye_lower_lid_size"" 127 ""eye_lower_lid_size"" 127",61,common/dna_data/agot_dna_braavos.txt:2281 (Morel_41)
gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 127 ""vanilla_eye_lower_lid_size"" 127",56,common/dna_data/agot_dna_crownlands_ancestors.txt:12649 (Chelsted_63)
gene_bs_eye_lower_lid_size,"""eye_lower_lid_size"" 43 ""eye_lower_lid_size"" 43",53,common/dna_data/agot_dna_dorne_ancestors.txt:6385 (Claviger_49)
gene_bs_eye_lower_lid_size,"""eye_lower_lid_size"" 111 ""eye_lower_lid_size"" 111",52,common/dna_data/agot_dna_braavos_ancestors.txt:913 (Antaryon_45)
gene_bs_eye_lower_lid_size,"""eye_lower_lid_size"" 255 ""eye_lower_lid_size"" 255",52,common/dna_data/agot_dna_crownlands.txt:32786 (Rosby_4)
gene_bs_eye_lower_lid_size,"""vanilla_eye_lower_lid_size"" 0 ""vanilla_eye_lower_lid_size"" 0",48,common/dna_data/agot_dna_btw_craster.txt:523 (Craster_13)
