File,DNA,Coverage,Genes
common/dna_data/agot_dna_north.txt,Umber_21,31,189
common/dna_data/agot_dna_north.txt,Umber_22,31,188
common/dna_data/agot_dna_north.txt,Umber_23,31,188
common/dna_data/agot_dna_north.txt,Umber_24,31,188
common/dna_data/agot_dna_north.txt,Umber_25,31,188
common/dna_data/agot_dna_north.txt,Umber_26,31,189
common/dna_data/agot_dna_north.txt,Umber_3,31,189
common/dna_data/agot_dna_north.txt,Umber_4,31,189
common/dna_data/agot_dna_north.txt,Umber_5,31,189
common/dna_data/agot_dna_north.txt,Umber_6,31,189
common/dna_data/agot_dna_north.txt,Umber_61,31,188
common/dna_data/agot_dna_north.txt,Umber_62,31,189
common/dna_data/agot_dna_north.txt,Umber_63,31,189
common/dna_data/agot_dna_north.txt,Umber_7,31,188
common/dna_data/agot_dna_north.txt,Umber_8,31,189
common/dna_data/agot_dna_north.txt,Umber_9,31,189
common/dna_data/agot_dna_north.txt,Weir_97,31,188
common/dna_data/agot_dna_north.txt,Whitehill_1,31,189
common/dna_data/agot_dna_north.txt,Whitehill_2,31,189
common/dna_data/agot_dna_north.txt,Whitehill_3,31,189
common/dna_data/agot_dna_north.txt,Whitehill_4,31,189
common/dna_data/agot_dna_north.txt,Whitehill_5,31,189
common/dna_data/agot_dna_north.txt,Whitehill_6,31,189
common/dna_data/agot_dna_north.txt,Woolfield_2,31,189
common/dna_data/agot_dna_north.txt,Woolfield_77,31,188
common/dna_data/agot_dna_north.txt,Wull_2,31,189
common/dna_data/agot_dna_north.txt,Wull_4,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_10,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_14,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_16,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_17,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_18,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_19,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_20,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_21,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_24,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_27,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_28,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_29,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_30,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_31,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_33,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_34,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_35,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_36,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_37,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_38,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_39,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_40,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_41,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_42,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_45,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_6,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_60,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_61,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_62,31,188
common/dna_data/agot_dna_north_ancestors.txt,Bolton_7,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_73,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_76,31,189
common/dna_data/agot_dna_north_ancestors.txt,Bolton_9,31,189
common/dna_data/agot_dna_north_ancestors.txt,Burley_17,31,188
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_10,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_14,31,188
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_21,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_24,31,188
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_30,31,188
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_31,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_33,31,188
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_34,31,189
common/dna_data/agot_dna_north_ancestors.txt,Cerwyn_9,31,188
common/dna_data/agot_dna_north_ancestors.txt,Crowl_16,31,189
common/dna_data/agot_dna_north_ancestors.txt,Crowl_17,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dormand_32,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_19,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_20,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_21,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_24,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_27,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_28,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_29,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_30,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_31,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_33,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_34,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_35,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_36,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_37,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_38,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_39,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_40,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_41,31,188
common/dna_data/agot_dna_north_ancestors.txt,Dustin_42,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_43,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_44,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_45,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_48,31,189
common/dna_data/agot_dna_north_ancestors.txt,Dustin_65,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_10,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_11,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_13,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_14,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_15,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_16,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_17,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_18,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_19,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_20,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_3,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_33,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_36,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_4,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_5,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_6,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_7,31,188
common/dna_data/agot_dna_north_ancestors.txt,Fenn_8,31,189
common/dna_data/agot_dna_north_ancestors.txt,Fenn_9,31,189
common/dna_data/agot_dna_north_ancestors.txt,FisherSS_13,31,189
common/dna_data/agot_dna_north_ancestors.txt,FisherSS_14,31,189
common/dna_data/agot_dna_north_ancestors.txt,FisherSS_15,31,189
common/dna_data/agot_dna_north_ancestors.txt,FisherSS_86,31,188
common/dna_data/agot_dna_north_ancestors.txt,FisherSS_90,31,188
common/dna_data/agot_dna_north_ancestors.txt,Flint_171,31,188
common/dna_data/agot_dna_north_ancestors.txt,Flint_27,31,187
common/dna_data/agot_dna_north_ancestors.txt,Flint_34,31,188
common/dna_data/agot_dna_north_ancestors.txt,Flint_35,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_36,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_37,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_42,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_53,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_54,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_55,31,188
common/dna_data/agot_dna_north_ancestors.txt,Flint_56,31,189
common/dna_data/agot_dna_north_ancestors.txt,Flint_74,31,189
common/dna_data/agot_dna_north_ancestors.txt,FlintFC_20,31,188
common/dna_data/agot_dna_north_ancestors.txt,FlintFC_36,31,189
common/dna_data/agot_dna_north_ancestors.txt,FlintFC_62,31,188
common/dna_data/agot_dna_north_ancestors.txt,FlintFC_65,31,188
common/dna_data/agot_dna_north_ancestors.txt,FlintFF_19,31,189
common/dna_data/agot_dna_north_ancestors.txt,Forrester_29,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_19,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_20,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_21,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_24,31,188
common/dna_data/agot_dna_north_ancestors.txt,Glover_27,31,189
common/dna_data/agot_dna_north_ancestors.txt,Glover_28,31,188
common/dna_data/agot_dna_north_ancestors.txt,Glover_29,31,189
common/dna_data/agot_dna_north_ancestors.txt,Goodman_2,31,189
common/dna_data/agot_dna_north_ancestors.txt,Goodman_76,31,188
common/dna_data/agot_dna_north_ancestors.txt,Grayson_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Greystark_1,31,189
common/dna_data/agot_dna_north_ancestors.txt,Holt_20,31,188
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_16,31,189
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_17,31,189
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_18,31,188
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_23,31,188
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_24,31,188
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_68,31,189
common/dna_data/agot_dna_north_ancestors.txt,Hornwood_9,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ironsmith_59,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_20,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_21,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_24,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_39,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_40,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_41,31,187
common/dna_data/agot_dna_north_ancestors.txt,Karstark_42,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_43,31,188
common/dna_data/agot_dna_north_ancestors.txt,Karstark_44,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_50,31,188
common/dna_data/agot_dna_north_ancestors.txt,Karstark_51,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_52,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_53,31,188
common/dna_data/agot_dna_north_ancestors.txt,Karstark_55,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_59,31,189
common/dna_data/agot_dna_north_ancestors.txt,Karstark_rs_7,31,189
common/dna_data/agot_dna_north_ancestors.txt,Lake_57,31,189
common/dna_data/agot_dna_north_ancestors.txt,Lightfoot_62,31,188
common/dna_data/agot_dna_north_ancestors.txt,Locke_19,31,189
common/dna_data/agot_dna_north_ancestors.txt,Locke_20,31,188
common/dna_data/agot_dna_north_ancestors.txt,Locke_21,31,188
common/dna_data/agot_dna_north_ancestors.txt,Locke_22,31,188
common/dna_data/agot_dna_north_ancestors.txt,Locke_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Locke_32,31,188
common/dna_data/agot_dna_north_ancestors.txt,Locke_49,31,189
common/dna_data/agot_dna_north_ancestors.txt,Locke_75,31,189
common/dna_data/agot_dna_north_ancestors.txt,Locke_82,31,189
common/dna_data/agot_dna_north_ancestors.txt,Long_39,31,189
common/dna_data/agot_dna_north_ancestors.txt,Long_56,31,188
common/dna_data/agot_dna_north_ancestors.txt,Long_57,31,188
common/dna_data/agot_dna_north_ancestors.txt,Magnar_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Magnar_13,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_28,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_29,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_30,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_31,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_33,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_34,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_35,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_36,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_37,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_38,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_39,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_40,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_41,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_42,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_43,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_44,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_45,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_46,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_47,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_48,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_49,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_50,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_51,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_52,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_53,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_54,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_55,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_56,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_57,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_58,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_59,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_60,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_61,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_62,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_63,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_64,31,188
common/dna_data/agot_dna_north_ancestors.txt,Manderly_65,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_66,31,189
common/dna_data/agot_dna_north_ancestors.txt,Manderly_67,31,188
common/dna_data/agot_dna_north_ancestors.txt,Marsh_King_2,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_13,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_14,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_22,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_24,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_27,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_28,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_29,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_30,31,188
common/dna_data/agot_dna_north_ancestors.txt,Mormont_31,31,189
common/dna_data/agot_dna_north_ancestors.txt,Mormont_32,31,189
common/dna_data/agot_dna_north_ancestors.txt,NightsQueen_1,31,189
common/dna_data/agot_dna_north_ancestors.txt,Norrey_20,31,189
common/dna_data/agot_dna_north_ancestors.txt,Orlych_74,31,188
common/dna_data/agot_dna_north_ancestors.txt,Pale_50,31,188
common/dna_data/agot_dna_north_ancestors.txt,Peat_44,31,188
common/dna_data/agot_dna_north_ancestors.txt,Poole_18,31,189
common/dna_data/agot_dna_north_ancestors.txt,Poole_29,31,188
common/dna_data/agot_dna_north_ancestors.txt,Reed_15,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_16,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_20,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_21,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_22,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_23,31,189
common/dna_data/agot_dna_north_ancestors.txt,Reed_54,31,187
common/dna_data/agot_dna_north_ancestors.txt,Reed_55,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_25,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_26,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_27,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_30,31,189
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_31,31,188
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_33,31,188
common/dna_data/agot_dna_north_ancestors.txt,Ryswell_35,31,188
common/dna_data/agot_dna_north_ancestors.txt,Silverfield_55,31,189
common/dna_data/agot_dna_north_ancestors.txt,Slate_13,31,189
common/dna_data/agot_dna_north_ancestors.txt,Slate_14,31,189
common/dna_data/agot_dna_north_ancestors.txt,Slate_15,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stane_17,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stane_18,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_100,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_101,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_102,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_103,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_104,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_105,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_106,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_107,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_108,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_109,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_110,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_111,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_112,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_113,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_114,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_115,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_116,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_117,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_118,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_119,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_12,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_120,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_121,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_122,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_123,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_124,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_125,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_126,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_127,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_128,31,188
common/dna_data/agot_dna_north_ancestors.txt,Stark_129,31,189
common/dna_data/agot_dna_north_ancestors.txt,Stark_13,31,189
