"Key","Order","Mod","Path","File","Line","Value","TrailingText","Repository"
"DI_health_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","222","Здоровье","","True"
"DI_health_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","223","List of available health modifiers.","","False"
"DI_health_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","223","Список доступных модификаторов здоровья.","","False"
"DI_health_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","223","Список доступных модификаторов здоровья.","","True"
"DI_intrigue_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","224","Intrigue","","False"
"DI_intrigue_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","224","Интриги","","False"
"DI_intrigue_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","224","Интриги","","True"
"DI_intrigue_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","225","List of available intrigue modifiers.","","False"
"DI_intrigue_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","225","Список доступных модификаторов интриг.","","False"
"DI_intrigue_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","225","Список доступных модификаторов интриг.","","True"
"DI_authority_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","226","Authority","","False"
"DI_authority_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","226","Ужас","","False"
"DI_authority_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","226","Ужас","","True"
"DI_authority_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","227","List of available authority modifiers.","","False"
"DI_authority_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","227","Список доступных модификаторов ужаса.","","False"
"DI_authority_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","227","Список доступных модификаторов ужаса.","","True"
"DI_provincial_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","228","Provincial","","False"
"DI_provincial_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","228","Владение","","False"
"DI_provincial_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","228","Владение","","True"
"DI_provincial_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","229","List of available provincial modifiers.","","False"
"DI_provincial_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","229","Список доступных модификаторов владений.","","False"
"DI_provincial_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","229","Список доступных модификаторов владений.","","True"
"DI_governing_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","230","Governing","","False"
"DI_governing_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","230","Управл.","","False"
"DI_governing_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","230","Управл.","","True"
"DI_governing_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","231","List of available governing modifiers.","","False"
"DI_governing_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","231","Список доступных модификаторов управления.","","False"
"DI_governing_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","231","Список доступных модификаторов управления.","","True"
"DI_military_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","232","Military","","False"
"DI_military_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","232","Военные","","False"
"DI_military_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","232","Военные","","True"
"DI_military_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","233","List of available military modifiers.","","False"
"DI_military_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","233","Список доступных модификаторов военного дела.","","False"
"DI_military_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","233","Список доступных модификаторов военного дела.","","True"
"DI_learning_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","234","Learning","","False"
"DI_learning_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","234","Обучение","","False"
"DI_learning_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","234","Обучение","","True"
"DI_learning_modifiers_tt","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","235","List of available learning modifiers.","","False"
"DI_learning_modifiers_tt","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","235","Список доступных модификаторов обучения.","","False"
"DI_learning_modifiers_tt","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","235","Список доступных модификаторов обучения.","","True"
"DI_maa_modifiers","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","236","Men at Arms","","False"
"DI_maa_modifiers","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","236","Солдаты","","False"
"DI_maa_modifiers","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","236","Солдаты","","True"
"DI_modifier_neg","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","237","Negative","","False"
"DI_modifier_neg","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","237","Отрицательный","","False"
"DI_modifier_neg","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","237","Отрицательный","","True"
"DI_modifier_mult","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","238","Multiplier","","False"
"DI_modifier_mult","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","238","Множитель","","False"
"DI_modifier_mult","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","238","Множитель","","True"
"DI_modifier_increment","29","Divine Intervention Cheat Menu","E:\SteamLibrary\steamapps\workshop\content\1158310\2986538297\localization\russian\gui\DI_l_russian.yml","localization/russian/gui/DI_l_russian.yml","239","Increment: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_modifier_increment_value').GetValue]","","False"
"DI_modifier_increment","31","Divine Intervention CM [RUS]","E:\SteamLibrary\steamapps\workshop\content\1158310\3041996936\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","239","Прирост: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_modifier_increment_value').GetValue]","","False"
"DI_modifier_increment","32","Divine Intervention AGOT | Русификатор","D:\RUSBAR\YandexDisk\PC RUSBAR-PC\Yandex Drive\Work\Rusbar IT Services\Repositories\Crusader_Kings_III_Mods\AGOT_Submods\Divine_Intervention_AGOT_RUS\localization\russian\gui\DI_RUS_l_russian.yml","localization/russian/gui/DI_RUS_l_russian.yml","239","Прирост: [GetPlayer.MakeScope.Var('DI_misc_variables_story').Var('DI_modifier_increment_value').GetValue]","","True"
