LogLine,Category,Attribution,Symbols,Evidence,SourceMods,Component,OriginalOwner,Files,Message,PriorLogLine
1516,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 344 (Tyrell_asoiaf_8),4439
1517,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 345 (Tyrell_asoiaf_8),4440
1518,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 346 (Tyrell_asoiaf_8),4441
1519,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_forehead_inner_brow_width in group human at file: common/dna_data/test_dna_reach.txt line: 352 (Tyrell_asoiaf_8),4442
1520,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 356 (Tyrell_asoiaf_8),4443
1521,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 553 (Tyrell_asoiaf_11),4483
1522,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 554 (Tyrell_asoiaf_11),4484
1523,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 555 (Tyrell_asoiaf_11),4485
1524,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 565 (Tyrell_asoiaf_11),4487
1525,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 762 (Tyrell_asoiaf_12),4527
1526,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 763 (Tyrell_asoiaf_12),4528
1527,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 764 (Tyrell_asoiaf_12),4529
1528,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 774 (Tyrell_asoiaf_12),4531
1529,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 1185 (Tyrell_asoiaf_14),4606
1530,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 1578 (Redwyne_asoiaf_2),4652
1531,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 1579 (Redwyne_asoiaf_2),4653
1532,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 1580 (Redwyne_asoiaf_2),4654
1533,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 1590 (Redwyne_asoiaf_2),4656
1534,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 2381 (Tarly_asoiaf_1),4726
1535,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2382 (Tarly_asoiaf_1),4727
1536,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2383 (Tarly_asoiaf_1),4728
1537,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 2590 (Tarly_asoiaf_2),4770
1538,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2591 (Tarly_asoiaf_2),4771
1539,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2592 (Tarly_asoiaf_2),4772
1540,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 2602 (Tarly_asoiaf_2),4774
1541,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 2799 (Tarly_asoiaf_3),4814
1542,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 2800 (Tarly_asoiaf_3),4815
1543,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 2801 (Tarly_asoiaf_3),4816
1544,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 2811 (Tarly_asoiaf_3),4818
1545,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 3792 (Florent_asoiaf_8),4898
1546,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 3793 (Florent_asoiaf_8),4899
1547,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 3794 (Florent_asoiaf_8),4900
1548,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 3804 (Florent_asoiaf_8),4902
1549,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 5595 (Hightower_asoiaf_3),5098
1550,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 5596 (Hightower_asoiaf_3),5099
1551,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 5597 (Hightower_asoiaf_3),5100
1552,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 5804 (Hightower_asoiaf_5),5142
1553,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 5805 (Hightower_asoiaf_5),5143
1554,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 5806 (Hightower_asoiaf_5),5144
1555,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 6013 (Hightower_asoiaf_7),5186
1556,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6014 (Hightower_asoiaf_7),5187
1557,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6015 (Hightower_asoiaf_7),5188
1558,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 6222 (Hightower_asoiaf_9),5230
1559,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6223 (Hightower_asoiaf_9),5231
1560,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6224 (Hightower_asoiaf_9),5232
1561,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_bs_eye_fold_2 in group human at file: common/dna_data/test_dna_reach.txt line: 6234 (Hightower_asoiaf_9),5234
1562,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_size in group human at file: common/dna_data/test_dna_reach.txt line: 6431 (Hightower_asoiaf_14),5274
1563,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_top in group human at file: common/dna_data/test_dna_reach.txt line: 6432 (Hightower_asoiaf_14),5275
1564,dna_unknown_gene,Direct file,,common/dna_data/test_dna_reach.txt,,portraitcontext.cpp:184,AGOT+ | Исправления совместимости,common/dna_data/test_dna_reach.txt,No gene with key: gene_eye_shut_bottom in group human at file: common/dna_data/test_dna_reach.txt line: 6433 (Hightower_asoiaf_14),5276
