"Key","MainFile","MainLine","TranslationFile","TranslationLine","Text"
"bp2_yearly_0641_vs_zealot_modifier_desc","localization/replace/english/dlc/bp2/dlc_bp2_yearly_0_5_l_english.yml","20","localization/replace/russian/dlc/bp2/dlc_bp2_yearly_0_5_l_russian.yml","20","$bp2_yearly_0641_vs_courtly_modifier_desc$"
"BREAKDOWN_ENTRY_FORMAT","localization/replace/english/core_l_english.yml","844","localization/replace/russian/core_l_russian.yml","844","$KEY$:"
"BREAKDOWN_ENTRY_FORMAT_NO_COLON","localization/replace/english/core_l_english.yml","845","localization/replace/russian/core_l_russian.yml","845","$KEY$"
"BREAKDOWN_ENTRY_TREASURY_FROM_LIEGE","localization/replace/english/core_l_english.yml","1057","localization/replace/russian/core_l_russian.yml","1057","[treasury_vassal_development|E]"
"BREAKDOWN_ENTRY_TREASURY_MILITARY_BUDGET","localization/replace/english/core_l_english.yml","1072","localization/replace/russian/core_l_russian.yml","1072","[treasury_military_budget|E]"
"BREAKDOWN_ENTRY_TREASURY_MILITARY_BUDGET_BASE","localization/replace/english/core_l_english.yml","1073","localization/replace/russian/core_l_russian.yml","1073","[treasury_budget_base_rate_short|E]"
"BREAKDOWN_ENTRY_TREASURY_MILITARY_BUDGET_VASSAL","localization/replace/english/core_l_english.yml","1075","localization/replace/russian/core_l_russian.yml","1075","[CHARACTER.GetPrimaryTitle.GetName]"
"BREAKDOWN_ENTRY_TREASURY_MINISTRY_BUDGET","localization/replace/english/core_l_english.yml","1062","localization/replace/russian/core_l_russian.yml","1062","[treasury_ministry_budget|E]"
"BREAKDOWN_ENTRY_TREASURY_MINISTRY_BUDGET_BASE","localization/replace/english/core_l_english.yml","1063","localization/replace/russian/core_l_russian.yml","1063","[treasury_budget_base_rate_short|E]"
"BREAKDOWN_ENTRY_TREASURY_MINISTRY_BUDGET_VASSAL","localization/replace/english/core_l_english.yml","1065","localization/replace/russian/core_l_russian.yml","1065","[CHARACTER.GetPrimaryTitle.GetName]"
"BREAKDOWN_ENTRY_TREASURY_SALARY_BUDGET","localization/replace/english/core_l_english.yml","1067","localization/replace/russian/core_l_russian.yml","1067","[treasury_salary_budget|E]"
"BREAKDOWN_ENTRY_TREASURY_SALARY_BUDGET_BASE","localization/replace/english/core_l_english.yml","1068","localization/replace/russian/core_l_russian.yml","1068","[treasury_budget_base_rate_short|E]"
"BREAKDOWN_ENTRY_TREASURY_SALARY_BUDGET_VASSAL","localization/replace/english/core_l_english.yml","1070","localization/replace/russian/core_l_russian.yml","1070","[CHARACTER.GetName]"
"BREAKDOWN_ENTRY_TREASURY_TO_VASSALS","localization/replace/english/core_l_english.yml","1058","localization/replace/russian/core_l_russian.yml","1058","[treasury_vassal_development|E]"
"BREAKDOWN_ENTRY_VASSAL_SALARY_EXPENSE","localization/replace/english/core_l_english.yml","1060","localization/replace/russian/core_l_russian.yml","1060","[CHARACTER.GetName]"
"BREAKDOWN_FORMAT_PIETY_PERCENTAGE_POSITIVE_IS_BAD","localization/replace/english/core_l_english.yml","842","localization/replace/russian/core_l_russian.yml","842","$KEY$: [piety_i]$VALUE|=-0%$"
"BREAKDOWN_FORMAT_POSITIVE_IS_BAD","localization/replace/english/core_l_english.yml","841","localization/replace/russian/core_l_russian.yml","841","$KEY$: $VALUE|=-0$"
"BREAKDOWN_FORMAT_REALM_SIZE_PRESTIGE_COST","localization/replace/english/core_l_english.yml","876","localization/replace/russian/core_l_russian.yml","876","$KEY$: $VALUE|=-0$"
"BREAKDOWN_FORMAT_SCHEME_SECRECY_PERCENTAGE","localization/replace/english/core_l_english.yml","843","localization/replace/russian/core_l_russian.yml","843","$KEY$: @scheme_secrecy_icon!$VALUE|=+0%/$"
"BREAKDOWN_MEN_AT_ARMS","localization/replace/english/core_l_english.yml","318","localization/replace/russian/core_l_russian.yml","318","[men_at_arms|E]"
"BREAKDOWN_MULTIPLICATION_PREFIX","localization/replace/english/core_l_english.yml","834","localization/replace/russian/core_l_russian.yml","834","×"
"bright_text","localization/english/agot/event_localization/agot_dragon_l_english.yml","2","localization/russian/agot/event_localization/agot_dragon_l_russian.yml","2","#high "
"BROTHER_IN_LAW","localization/replace/english/core_l_english.yml","644","localization/replace/russian/core_l_russian.yml","644","[good_brother|E]"
"btw_footholder_transfer_tt","localization/replace/english/dlc/fp2/dlc_fp2_other_decisions_l_english.yml","55","localization/replace/russian/dlc/fp2/dlc_fp2_other_decisions_l_russian.yml","55","[THIS] [THIS.Title.GetName] [THIS.GetName]"
"btw_reclamation_cb_defeat_desc","localization/replace/english/agot/dlc/fp2/agot_dlc_fp2_wars_l_english.yml","47","localization/replace/russian/agot/dlc/fp2/agot_dlc_fp2_wars_l_russian.yml","47","$btw_reclamation_cb_white_peace_desc$"
"btw_reclamation_cb_defeat_desc_conquer","localization/replace/english/agot/dlc/fp2/agot_dlc_fp2_wars_l_english.yml","46","localization/replace/russian/agot/dlc/fp2/agot_dlc_fp2_wars_l_russian.yml","46","$btw_reclamation_cb_white_peace_desc_conquer$"
"btw_reclamation_cb_defeat_desc_vassalize","localization/replace/english/agot/dlc/fp2/agot_dlc_fp2_wars_l_english.yml","45","localization/replace/russian/agot/dlc/fp2/agot_dlc_fp2_wars_l_russian.yml","45","$btw_reclamation_cb_white_peace_desc_vassalize$"
"btw_struggle_desc","localization/english/agot/struggles/agot_btw_struggle_l_english.yml","3","localization/russian/agot/struggles/agot_btw_struggle_l_russian.yml","3","$game_concept_btw_struggle$"
"building_agot_aele_maze_01","localization/english/agot/agot_buildings_l_english.yml","2253","localization/russian/agot/agot_buildings_l_russian.yml","2253","$building_type_agot_aele_maze_01$"
"building_agot_aele_maze_01_desc","localization/english/agot/agot_buildings_l_english.yml","2254","localization/russian/agot/agot_buildings_l_russian.yml","2254","$building_type_agot_aele_maze_01_desc$"
"building_agot_arsenal_01","localization/english/agot/agot_buildings_l_english.yml","2086","localization/russian/agot/agot_buildings_l_russian.yml","2086","$building_type_agot_arsenal_01$"
"building_agot_arsenal_01_desc","localization/english/agot/agot_buildings_l_english.yml","2087","localization/russian/agot/agot_buildings_l_russian.yml","2087","$building_type_agot_arsenal_01_desc$"
"building_agot_atranta_01","localization/english/agot/agot_buildings_l_english.yml","961","localization/russian/agot/agot_buildings_l_russian.yml","961","$building_type_agot_atranta_01$"
"building_agot_atranta_01_desc","localization/english/agot/agot_buildings_l_english.yml","962","localization/russian/agot/agot_buildings_l_russian.yml","962","$building_type_agot_atranta_01_desc$"
"building_agot_banefort_01_desc","localization/english/agot/agot_buildings_l_english.yml","1010","localization/russian/agot/agot_buildings_l_russian.yml","1010","$building_type_agot_banefort_01_desc$"
"building_agot_barrow_keep_01","localization/english/agot/agot_buildings_l_english.yml","1215","localization/russian/agot/agot_buildings_l_russian.yml","1215","$building_type_agot_barrow_keep_01$"
"building_agot_barrow_keep_01_desc","localization/english/agot/agot_buildings_l_english.yml","1216","localization/russian/agot/agot_buildings_l_russian.yml","1216","$building_type_agot_barrow_keep_01_desc$"
"building_agot_bear_trap_01_desc","localization/english/agot/agot_buildings_l_english.yml","2306","localization/russian/agot/agot_buildings_l_russian.yml","2306","$building_type_agot_bear_trap_01_desc$"
"building_agot_bleeding_tower_01","localization/english/agot/agot_buildings_l_english.yml","1866","localization/russian/agot/agot_buildings_l_russian.yml","1866","$building_type_agot_bleeding_tower_01$"
"building_agot_bleeding_tower_01_desc","localization/english/agot/agot_buildings_l_english.yml","1867","localization/russian/agot/agot_buildings_l_russian.yml","1867","$building_type_agot_bleeding_tower_01_desc$"
"building_agot_bloody_axe_pass_01_desc","localization/english/agot/agot_buildings_l_english.yml","2188","localization/russian/agot/agot_buildings_l_russian.yml","2188","$building_type_agot_bloody_axe_pass_01_desc$"
"building_agot_braided_barracks_01_desc","localization/english/agot/agot_buildings_l_english.yml","2333","localization/russian/agot/agot_buildings_l_russian.yml","2333","$building_type_agot_braided_barracks_01_desc$"
"building_agot_broken_tower_01_desc","localization/english/agot/agot_buildings_l_english.yml","1453","localization/russian/agot/agot_buildings_l_russian.yml","1453","$building_type_agot_broken_tower_01_desc$"
"building_agot_btw_frostfang_crypts_01","localization/english/agot/agot_buildings_l_english.yml","1719","localization/russian/agot/agot_buildings_l_russian.yml","1719","$building_type_agot_btw_frostfang_crypts_01$"
"building_agot_btw_frostfang_crypts_01_desc","localization/english/agot/agot_buildings_l_english.yml","1720","localization/russian/agot/agot_buildings_l_russian.yml","1720","$building_type_agot_btw_frostfang_crypts_01_desc$"
"building_agot_btw_milkwater_cairns_01","localization/english/agot/agot_buildings_l_english.yml","1714","localization/russian/agot/agot_buildings_l_russian.yml","1714","$building_type_agot_btw_milkwater_cairns_01$"
"building_agot_btw_milkwater_cairns_01_desc","localization/english/agot/agot_buildings_l_english.yml","1715","localization/russian/agot/agot_buildings_l_russian.yml","1715","$building_type_agot_btw_milkwater_cairns_01_desc$"
"building_agot_castamere_01_desc","localization/english/agot/agot_buildings_l_english.yml","1015","localization/russian/agot/agot_buildings_l_russian.yml","1015","$building_type_agot_castamere_01_desc$"
"building_agot_charred_weald_01","localization/english/agot/agot_buildings_l_english.yml","1764","localization/russian/agot/agot_buildings_l_russian.yml","1764","$building_type_agot_charred_weald_01$"
"building_agot_charred_weald_01_desc","localization/english/agot/agot_buildings_l_english.yml","1765","localization/russian/agot/agot_buildings_l_russian.yml","1765","$building_type_agot_charred_weald_01_desc$"
"building_agot_cold_cradle_01","localization/english/agot/agot_buildings_l_english.yml","1739","localization/russian/agot/agot_buildings_l_russian.yml","1739","$building_type_agot_cold_cradle_01$"
"building_agot_cold_cradle_01_desc","localization/english/agot/agot_buildings_l_english.yml","1740","localization/russian/agot/agot_buildings_l_russian.yml","1740","$building_type_agot_cold_cradle_01_desc$"
"building_agot_crones_steps_01_desc","localization/english/agot/agot_buildings_l_english.yml","2061","localization/russian/agot/agot_buildings_l_russian.yml","2061","$building_type_agot_crones_steps_01_desc$"
"building_agot_crossroads_market_01_desc","localization/english/agot/agot_buildings_l_english.yml","2035","localization/russian/agot/agot_buildings_l_russian.yml","2035","$building_type_agot_crossroads_market_01_desc$"
"building_agot_darkwash_watch_01_desc","localization/english/agot/agot_buildings_l_english.yml","2218","localization/russian/agot/agot_buildings_l_russian.yml","2218","$building_type_agot_darkwash_watch_01_desc$"
"building_agot_deepwood_motte_01","localization/english/agot/agot_buildings_l_english.yml","1332","localization/russian/agot/agot_buildings_l_russian.yml","1332","$building_type_agot_deepwood_motte_01$"
"building_agot_deepwood_motte_01_desc","localization/english/agot/agot_buildings_l_english.yml","1333","localization/russian/agot/agot_buildings_l_russian.yml","1333","$building_type_agot_deepwood_motte_01_desc$"
"building_agot_dragonmont_01","localization/english/agot/agot_buildings_l_english.yml","627","localization/russian/agot/agot_buildings_l_russian.yml","627","$building_type_agot_dragonmont_01$"
"building_agot_dragonmont_01_desc","localization/english/agot/agot_buildings_l_english.yml","628","localization/russian/agot/agot_buildings_l_russian.yml","628","$building_type_agot_dragonmont_01_desc$"
"building_agot_ebon_ridge_01","localization/english/agot/agot_buildings_l_english.yml","2392","localization/russian/agot/agot_buildings_l_russian.yml","2392","$building_type_agot_ebon_ridge_01$"
"building_agot_ebon_ridge_01_desc","localization/english/agot/agot_buildings_l_english.yml","2393","localization/russian/agot/agot_buildings_l_russian.yml","2393","$building_type_agot_ebon_ridge_01_desc$"
"building_agot_evenfall_hall_01","localization/english/agot/agot_buildings_l_english.yml","1139","localization/russian/agot/agot_buildings_l_russian.yml","1139","$building_type_agot_evenfall_hall_01$"
"building_agot_evenfall_hall_01_desc","localization/english/agot/agot_buildings_l_english.yml","1140","localization/russian/agot/agot_buildings_l_russian.yml","1140","$building_type_agot_evenfall_hall_01_desc$"
"building_agot_fairmarket_01","localization/english/agot/agot_buildings_l_english.yml","949","localization/russian/agot/agot_buildings_l_russian.yml","949","$building_type_agot_fairmarket_01$"
"building_agot_fairmarket_01_desc","localization/english/agot/agot_buildings_l_english.yml","950","localization/russian/agot/agot_buildings_l_russian.yml","950","$building_type_agot_fairmarket_01_desc$"
"building_agot_five_forts_01","localization/english/agot/agot_buildings_l_english.yml","2619","localization/russian/agot/agot_buildings_l_russian.yml","2619","$building_type_agot_five_forts_01$"
"building_agot_five_forts_01_desc","localization/english/agot/agot_buildings_l_english.yml","2620","localization/russian/agot/agot_buildings_l_russian.yml","2620","$building_type_agot_five_forts_01_desc$"
"building_agot_flea_bottom_01","localization/english/agot/agot_buildings_l_english.yml","622","localization/russian/agot/agot_buildings_l_russian.yml","622","$building_type_agot_flea_bottom_01$"
"building_agot_flea_bottom_01_desc","localization/english/agot/agot_buildings_l_english.yml","623","localization/russian/agot/agot_buildings_l_russian.yml","623","$building_type_agot_flea_bottom_01_desc$"
"building_agot_flints_cliffs_01","localization/english/agot/agot_buildings_l_english.yml","1282","localization/russian/agot/agot_buildings_l_russian.yml","1282","$building_type_agot_flints_cliffs_01$"
"building_agot_flints_cliffs_01_desc","localization/english/agot/agot_buildings_l_english.yml","1283","localization/russian/agot/agot_buildings_l_russian.yml","1283","$building_type_agot_flints_cliffs_01_desc$"
"building_agot_forest_of_steel_01_desc","localization/english/agot/agot_buildings_l_english.yml","2348","localization/russian/agot/agot_buildings_l_russian.yml","2348","$building_type_agot_forest_of_steel_01_desc$"
"building_agot_gates_of_the_moon_02_desc","localization/english/agot/agot_buildings_l_english.yml","1525","localization/russian/agot/agot_buildings_l_russian.yml","1525","$building_type_agot_gates_of_the_moon_01_desc$"
"building_agot_ghaston_grey_01","localization/english/agot/agot_buildings_l_english.yml","1395","localization/russian/agot/agot_buildings_l_russian.yml","1395","$building_type_agot_ghaston_grey_01$"
"building_agot_ghaston_grey_01_desc","localization/english/agot/agot_buildings_l_english.yml","1396","localization/russian/agot/agot_buildings_l_russian.yml","1396","$building_type_agot_ghaston_grey_01_desc$"
"building_agot_godworf_01_desc","localization/english/agot/agot_buildings_l_english.yml","2046","localization/russian/agot/agot_buildings_l_russian.yml","2046","$building_type_agot_godworf_01_desc$"
