"Key","MainFile","MainLine","English","Translation","TranslationPresent","BuiltinRussian","BuiltinFile","BuiltinLine","BuiltinIdenticalToEnglish","ExternalCatalog","ExternalFile","ExternalLine","ExternalRussian","AnyCyrillic"
"dragon_egg_maegor_7_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","54","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Lykax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ликакс.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ликакс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","43","False",,,,,"True"
"dragon_egg_maegor_7_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","127","This egg will hatch Lykax.","Из этого яйца вылупится Ликакс.","True","This egg will hatch Lykax.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","114","True",,,,,"True"
"dragon_egg_maegor_8_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","55","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Malrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Малракс.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Малракс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","44","False",,,,,"True"
"dragon_egg_maegor_8_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","128","This egg will hatch Malrax.","Из этого яйца вылупится Малракс.","True","This egg will hatch Malrax.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","115","True",,,,,"True"
"dragon_egg_maegor_9_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","56","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Spyrax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Спиракс.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Спиракс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","45","False",,,,,"True"
"dragon_egg_maegor_9_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","129","This egg will hatch Spyrax.","Из этого яйца вылупится Спиракс.","True","This egg will hatch Spyrax.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","116","True",,,,,"True"
"dragon_egg_meleys_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","23","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Meleys.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мелеис.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мелейс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","12","False",,,,,"True"
"dragon_egg_meleys_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","96","This egg will hatch Meleys.","Из этого яйца вылупится Мелеис.","True","This egg will hatch Meleys.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","83","True",,,,,"True"
"dragon_egg_meraxes_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","19","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Meraxes.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мераксес.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Мерксес.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","8","False",,,,,"True"
"dragon_egg_meraxes_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","92","This egg will hatch Meraxes.","Из этого яйца вылупится Мераксес.","True","This egg will hatch Meraxes.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","79","True",,,,,"True"
"dragon_egg_moondancer_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","35","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Moondancer.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Лунная Плясунья.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Лунная Плясунья.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","24","False",,,,,"True"
"dragon_egg_moondancer_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","108","This egg will hatch Moondancer.","Из этого яйца вылупится Лунная Плясунья.","True","This egg will hatch Moondancer.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","95","True",,,,,"True"
"dragon_egg_morghul_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","38","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Morghul.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргул.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Моргул.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","27","False",,,,,"True"
"dragon_egg_morghul_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","111","This egg will hatch Morghul.","Из этого яйца вылупится Моргул.","True","This egg will hatch Morghul.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","98","True",,,,,"True"
"dragon_egg_morning_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","39","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Morning.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Утро.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Заря.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","28","False",,,,,"True"
"dragon_egg_morning_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","112","This egg will hatch Morning.","Из этого яйца вылупится Утро.","True","This egg will hatch Morning.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","99","True",,,,,"True"
"dragon_egg_nagga_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","78","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nagga.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нагга.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нагга.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","65","False",,,,,"True"
"dragon_egg_nagga_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","149","This egg will hatch Nagga.","Из этого яйца вылупится Нагга.","True","This egg will hatch Nagga.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","136","True",,,,,"True"
"dragon_egg_neltharion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","76","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Neltharion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нельтарион.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нелтарион.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","63","False",,,,,"True"
"dragon_egg_neltharion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","147","This egg will hatch Neltharion.","Из этого яйца вылупится Нельтарион.","True","This egg will hatch Neltharion.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","134","True",,,,,"True"
"dragon_egg_nessarion_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","16","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nessarion.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нессарион.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Нессарион.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","5","False",,,,,"True"
"dragon_egg_nessarion_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","89","This egg will hatch Nessarion.","Из этого яйца вылупится Нессарион.","True","This egg will hatch Nessarion.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","76","True",,,,,"True"
"dragon_egg_nightfyre_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","41","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Nightfyre.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ночной Огонь.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ночное Пламя.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","30","False",,,,,"True"
"dragon_egg_nightfyre_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","114","This egg will hatch Nightfyre.","Из этого яйца вылупится Ночной Огонь.","True","This egg will hatch Nightfyre.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","101","True",,,,,"True"
"dragon_egg_pythax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","77","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Pythax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Пифакс.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Питакс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","64","False",,,,,"True"
"dragon_egg_pythax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","148","This egg will hatch Pythax.","Из этого яйца вылупится Пифакс.","True","This egg will hatch Pythax.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","135","True",,,,,"True"
"dragon_egg_quicksilver_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","20","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Quicksilver.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ртуть.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ртуть.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","9","False",,,,,"True"
"dragon_egg_quicksilver_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","93","This egg will hatch Quicksilver.","Из этого яйца вылупится Ртуть.","True","This egg will hatch Quicksilver.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","80","True",,,,,"True"
"dragon_egg_rhaegal_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","46","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Rhaegal.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Рейгаль.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Рейгал.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","35","False",,,,,"True"
"dragon_egg_rhaegal_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","119","This egg will hatch Rhaegal.","Из этого яйца вылупится Рейгаль.","True","This egg will hatch Rhaegal.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","106","True",,,,,"True"
"dragon_egg_rovax_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","75","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Rovax.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ровакс.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Ровакс.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","62","False",,,,,"True"
"dragon_egg_rovax_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","146","This egg will hatch Rovax.","Из этого яйца вылупится Ровакс.","True","This egg will hatch Rovax.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","133","True",,,,,"True"
"dragon_egg_seasmoke_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","27","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Seasmoke.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Морской Дым.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Морской Туман.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","16","False",,,,,"True"
"dragon_egg_seasmoke_ui_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","100","This egg will hatch Seasmoke.","Из этого яйца вылупится Морской Дым.","True","This egg will hatch Seasmoke.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","87","True",,,,,"True"
"dragon_egg_serporoth_desc","localization/replace/english/agot/agot_artifacts/mde_artifacts_l_english.yml","48","[newly_created_artifact.GetDesc]\n\nThis egg will hatch Serporoth.","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Серпорос.","True","[newly_created_artifact.GetDesc]\n\nИз яйца вылупится Серпорот.","localization/replace/russian/agot/agot_artifacts/dp_artifacts_l_russian.yml","37","False",,,,,"True"
